*******************************************************************************
Ephemeris / WWW_USER Thu Jun  8 09:32:56 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: (2017 EA)                       {source: JPL#2}
Center body name: Earth (399)                     {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Mar-01 00:00:00.0000 TDB
Stop  time      : A.D. 2017-Mar-04 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457814.5 ! 2017-Mar-02.00 (TDB)         Residual RMS= .2704         
   EC= .6637903807322831   QR= .7400230207428129   TP= 2457857.4253634126      
   OM= 161.8980155037973   W=  68.66986798856206   IN= 2.54916135011202        
  Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
   X=-9.443262483675667E-01  Y= 2.933073821891305E-01  Z= 1.266662031174088E-01
  VX= 2.985660714580667E-03 VY=-1.979398519079220E-02 VZ=-7.648803848027207E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= n.a.                
   H= 30.8                 G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= n.a.                  
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2457816.216666667, A.D. 2017-Mar-03 17:12:00.0000,  1.561274624194413E+06, -6.682653396055694E+05,  8.126576199492012E+04,  1.604125607335900E+01, -6.636575732537368E+00,  7.498393664188652E-01,
2457816.217361111, A.D. 2017-Mar-03 17:13:00.0000,  1.562237099531263E+06, -6.686635341590382E+05,  8.131075234445508E+04,  1.604125515742657E+01, -6.636576050762882E+00,  7.498389515763135E-01,
2457816.218055556, A.D. 2017-Mar-03 17:14:00.0000,  1.563199574813604E+06, -6.690617287317764E+05,  8.135574266911851E+04,  1.604125425627281E+01, -6.636576374477338E+00,  7.498385371433223E-01,
2457816.218750000, A.D. 2017-Mar-03 17:15:00.0000,  1.564162050042361E+06, -6.694599233240727E+05,  8.140073296891802E+04,  1.604125336988076E+01, -6.636576703672803E+00,  7.498381231188751E-01,
2457816.219444444, A.D. 2017-Mar-03 17:16:00.0000,  1.565124525218308E+06, -6.698581179363136E+05,  8.144572324389918E+04,  1.604125249823345E+01, -6.636577038341329E+00,  7.498377095019628E-01,
2457816.220138889, A.D. 2017-Mar-03 17:17:00.0000,  1.566087000342429E+06, -6.702563125687964E+05,  8.149071349406918E+04,  1.604125164131397E+01, -6.636577378475006E+00,  7.498372962915756E-01,
2457816.220833333, A.D. 2017-Mar-03 17:18:00.0000,  1.567049475415558E+06, -6.706545072218484E+05,  8.153570371946017E+04,  1.604125079910545E+01, -6.636577724065928E+00,  7.498368834867024E-01,
2457816.221527778, A.D. 2017-Mar-03 17:19:00.0000,  1.568011950438619E+06, -6.710527018957842E+05,  8.158069392009496E+04,  1.604124997159108E+01, -6.636578075106264E+00,  7.498364710863556E-01,
2457816.222222222, A.D. 2017-Mar-03 17:20:00.0000,  1.568974425412416E+06, -6.714508965909659E+05,  8.162568409600059E+04,  1.604124915875406E+01, -6.636578431588132E+00,  7.498360590895277E-01,
2457816.222916667, A.D. 2017-Mar-03 17:21:00.0000,  1.569936900337934E+06, -6.718490913076795E+05,  8.167067424719140E+04,  1.604124836057766E+01, -6.636578793503709E+00,  7.498356474952175E-01,
2457816.223611111, A.D. 2017-Mar-03 17:22:00.0000,  1.570899375216037E+06, -6.722472860462894E+05,  8.171566437370761E+04,  1.604124757704517E+01, -6.636579160845159E+00,  7.498352363024321E-01,
2457816.224305556, A.D. 2017-Mar-03 17:23:00.0000,  1.571861850047469E+06, -6.726454808070926E+05,  8.176065447555634E+04,  1.604124680813992E+01, -6.636579533604698E+00,  7.498348255101801E-01,
2457816.225000000, A.D. 2017-Mar-03 17:24:00.0000,  1.572824324833274E+06, -6.730436755904304E+05,  8.180564455277566E+04,  1.604124605384531E+01, -6.636579911774554E+00,  7.498344151174730E-01,
2457816.225694444, A.D. 2017-Mar-03 17:25:00.0000,  1.573786799574226E+06, -6.734418703966119E+05,  8.185063460538210E+04,  1.604124531414474E+01, -6.636580295346958E+00,  7.498340051233177E-01,
2457816.226388889, A.D. 2017-Mar-03 17:26:00.0000,  1.574749274271250E+06, -6.738400652259856E+05,  8.189562463339663E+04,  1.604124458902168E+01, -6.636580684314154E+00,  7.498335955267306E-01,
2457816.227083333, A.D. 2017-Mar-03 17:27:00.0000,  1.575711748925239E+06, -6.742382600788453E+05,  8.194061463685328E+04,  1.604124387845964E+01, -6.636581078668456E+00,  7.498331863267356E-01,
2457816.227777778, A.D. 2017-Mar-03 17:28:00.0000,  1.576674223536968E+06, -6.746364549555283E+05,  8.198560461576033E+04,  1.604124318244215E+01, -6.636581478402134E+00,  7.498327775223468E-01,
2457816.228472222, A.D. 2017-Mar-03 17:29:00.0000,  1.577636698107392E+06, -6.750346498563575E+05,  8.203059457016020E+04,  1.604124250095279E+01, -6.636581883507508E+00,  7.498323691125863E-01,
2457816.229166667, A.D. 2017-Mar-03 17:30:00.0000,  1.578599172637403E+06, -6.754328447816521E+05,  8.207558450006551E+04,  1.604124183397519E+01, -6.636582293976915E+00,  7.498319610964839E-01,
2457816.229861111, A.D. 2017-Mar-03 17:31:00.0000,  1.579561647127777E+06, -6.758310397317505E+05,  8.212057440550113E+04,  1.604124118149301E+01, -6.636582709802698E+00,  7.498315534730615E-01,
2457816.230555556, A.D. 2017-Mar-03 17:32:00.0000,  1.580524121579468E+06, -6.762292347069345E+05,  8.216556428649175E+04,  1.604124054348996E+01, -6.636583130977227E+00,  7.498311462413485E-01,
2457816.231250000, A.D. 2017-Mar-03 17:33:00.0000,  1.581486595993310E+06, -6.766274297075620E+05,  8.221055414305453E+04,  1.604123991994977E+01, -6.636583557492884E+00,  7.498307394003723E-01,
2457816.231944445, A.D. 2017-Mar-03 17:34:00.0000,  1.582449070370138E+06, -6.770256247339473E+05,  8.225554397523234E+04,  1.604123931085622E+01, -6.636583989342104E+00,  7.498303329491871E-01,
2457816.232638889, A.D. 2017-Mar-03 17:35:00.0000,  1.583411544710845E+06, -6.774238197863953E+05,  8.230053378301518E+04,  1.604123871619314E+01, -6.636584426517285E+00,  7.498299268868136E-01,
2457816.233333333, A.D. 2017-Mar-03 17:36:00.0000,  1.584374019016355E+06, -6.778220148652378E+05,  8.234552356646178E+04,  1.604123813594439E+01, -6.636584869010878E+00,  7.498295212122961E-01,
2457816.234027778, A.D. 2017-Mar-03 17:37:00.0000,  1.585336493287474E+06, -6.782202099707834E+05,  8.239051332557190E+04,  1.604123757009386E+01, -6.636585316815326E+00,  7.498291159246644E-01,
2457816.234722222, A.D. 2017-Mar-03 17:38:00.0000,  1.586298967525065E+06, -6.786184051033647E+05,  8.243550306038413E+04,  1.604123701862550E+01, -6.636585769923131E+00,  7.498287110229798E-01,
2457816.235416667, A.D. 2017-Mar-03 17:39:00.0000,  1.587261441730022E+06, -6.790166002632806E+05,  8.248049277090217E+04,  1.604123648152328E+01, -6.636586228326781E+00,  7.498283065062861E-01,
2457816.236111111, A.D. 2017-Mar-03 17:40:00.0000,  1.588223915903121E+06, -6.794147954508550E+05,  8.252548245716500E+04,  1.604123595877122E+01, -6.636586692018788E+00,  7.498279023736272E-01,
2457816.236805555, A.D. 2017-Mar-03 17:41:00.0000,  1.589186390045345E+06, -6.798129906664351E+05,  8.257047211919716E+04,  1.604123545035337E+01, -6.636587160991682E+00,  7.498274986240550E-01,
2457816.237500000, A.D. 2017-Mar-03 17:42:00.0000,  1.590148864157498E+06, -6.802111859102927E+05,  8.261546175700705E+04,  1.604123495625384E+01, -6.636587635238006E+00,  7.498270952566224E-01,
2457816.238194444, A.D. 2017-Mar-03 17:43:00.0000,  1.591111338240325E+06, -6.806093811827591E+05,  8.266045137063670E+04,  1.604123447645674E+01, -6.636588114750340E+00,  7.498266922703853E-01,
2457816.238888889, A.D. 2017-Mar-03 17:44:00.0000,  1.592073812294960E+06, -6.810075764841650E+05,  8.270544096009136E+04,  1.604123401094626E+01, -6.636588599521272E+00,  7.498262896644063E-01,
2457816.239583333, A.D. 2017-Mar-03 17:45:00.0000,  1.593036286321968E+06, -6.814057718147989E+05,  8.275043052539878E+04,  1.604123355970660E+01, -6.636589089543389E+00,  7.498258874377419E-01,
2457816.240277778, A.D. 2017-Mar-03 17:46:00.0000,  1.593998760322392E+06, -6.818039671750142E+05,  8.279542006658626E+04,  1.604123312272201E+01, -6.636589584809313E+00,  7.498254855894551E-01,
2457816.240972222, A.D. 2017-Mar-03 17:47:00.0000,  1.594961234296978E+06, -6.822021625650843E+05,  8.284040958367893E+04,  1.604123269997677E+01, -6.636590085311698E+00,  7.498250841186238E-01,
2457816.241666667, A.D. 2017-Mar-03 17:48:00.0000,  1.595923708246619E+06, -6.826003579853588E+05,  8.288539907669439E+04,  1.604123229145522E+01, -6.636590591043169E+00,  7.498246830242925E-01,
2457816.242361111, A.D. 2017-Mar-03 17:49:00.0000,  1.596886182172239E+06, -6.829985534361240E+05,  8.293038854564715E+04,  1.604123189714171E+01, -6.636591101996421E+00,  7.498242823055465E-01,
2457816.243055556, A.D. 2017-Mar-03 17:50:00.0000,  1.597848656074613E+06, -6.833967489177039E+05,  8.297537799057612E+04,  1.604123151702064E+01, -6.636591618164137E+00,  7.498238819614560E-01,
2457816.243750000, A.D. 2017-Mar-03 17:51:00.0000,  1.598811129954547E+06, -6.837949444303958E+05,  8.302036741148849E+04,  1.604123115107645E+01, -6.636592139539017E+00,  7.498234819910907E-01,
2457816.244444444, A.D. 2017-Mar-03 17:52:00.0000,  1.599773603812963E+06, -6.841931399745421E+05,  8.306535680841890E+04,  1.604123079929361E+01, -6.636592666113797E+00,  7.498230823935381E-01,
2457816.245138889, A.D. 2017-Mar-03 17:53:00.0000,  1.600736077650785E+06, -6.845913355504358E+05,  8.311034618138475E+04,  1.604123046165664E+01, -6.636593197881209E+00,  7.498226831678672E-01,
2457816.245833333, A.D. 2017-Mar-03 17:54:00.0000,  1.601698551468670E+06, -6.849895311584068E+05,  8.315533553041145E+04,  1.604123013815008E+01, -6.636593734834021E+00,  7.498222843131661E-01,
2457816.246527778, A.D. 2017-Mar-03 17:55:00.0000,  1.602661025267601E+06, -6.853877267987316E+05,  8.320032485551719E+04,  1.604122982875852E+01, -6.636594276964992E+00,  7.498218858285159E-01,
2457816.247222222, A.D. 2017-Mar-03 17:56:00.0000,  1.603623499048412E+06, -6.857859224717292E+05,  8.324531415671468E+04,  1.604122953346659E+01, -6.636594824266926E+00,  7.498214877129992E-01,
2457816.247916667, A.D. 2017-Mar-03 17:57:00.0000,  1.604585972811908E+06, -6.861841181777392E+05,  8.329030343404529E+04,  1.604122925225894E+01, -6.636595376732634E+00,  7.498210899657121E-01,
2457816.248611111, A.D. 2017-Mar-03 17:58:00.0000,  1.605548446558952E+06, -6.865823139170561E+05,  8.333529268752315E+04,  1.604122898512028E+01, -6.636595934354921E+00,  7.498206925857327E-01,
2457816.249305556, A.D. 2017-Mar-03 17:59:00.0000,  1.606510920290381E+06, -6.869805096899642E+05,  8.338028191716594E+04,  1.604122873203534E+01, -6.636596497126661E+00,  7.498202955721653E-01,
2457816.250000000, A.D. 2017-Mar-03 18:00:00.0000,  1.607473394007057E+06, -6.873787054968053E+05,  8.342527112299183E+04,  1.604122849298889E+01, -6.636597065040686E+00,  7.498198989241052E-01,
2457816.250694444, A.D. 2017-Mar-03 18:01:00.0000,  1.608435867709816E+06, -6.877769013378712E+05,  8.347026030503822E+04,  1.604122826796574E+01, -6.636597638089889E+00,  7.498195026406445E-01,
2457816.251388889, A.D. 2017-Mar-03 18:02:00.0000,  1.609398341399521E+06, -6.881750972134871E+05,  8.351524946332403E+04,  1.604122805695071E+01, -6.636598216267151E+00,  7.498191067208806E-01,
2457816.252083333, A.D. 2017-Mar-03 18:03:00.0000,  1.610360815076947E+06, -6.885732931239214E+05,  8.356023859784799E+04,  1.604122785992872E+01, -6.636598799565393E+00,  7.498187111639203E-01,
2457816.252777778, A.D. 2017-Mar-03 18:04:00.0000,  1.611323288742989E+06, -6.889714890695307E+05,  8.360522770866734E+04,  1.604122767688467E+01, -6.636599387977534E+00,  7.498183159688616E-01,
2457816.253472222, A.D. 2017-Mar-03 18:05:00.0000,  1.612285762398481E+06, -6.893696850505854E+05,  8.365021679577741E+04,  1.604122750780351E+01, -6.636599981496522E+00,  7.498179211348235E-01,
2457816.254166667, A.D. 2017-Mar-03 18:06:00.0000,  1.613248236044198E+06, -6.897678810674070E+05,  8.369520585920394E+04,  1.604122735267023E+01, -6.636600580115313E+00,  7.498175266609026E-01,
2457816.254861111, A.D. 2017-Mar-03 18:07:00.0000,  1.614210709681064E+06, -6.901660771203047E+05,  8.374019489898346E+04,  1.604122721146985E+01, -6.636601183826880E+00,  7.498171325462086E-01,
2457816.255555556, A.D. 2017-Mar-03 18:08:00.0000,  1.615173183309823E+06, -6.905642732095675E+05,  8.378518391512358E+04,  1.604122708418743E+01, -6.636601792624205E+00,  7.498167387898527E-01,
2457816.256250000, A.D. 2017-Mar-03 18:09:00.0000,  1.616135656931460E+06, -6.909624693355184E+05,  8.383017290764663E+04,  1.604122697080808E+01, -6.636602406500327E+00,  7.498163453909652E-01,
2457816.256944444, A.D. 2017-Mar-03 18:10:00.0000,  1.617098130546659E+06, -6.913606654984478E+05,  8.387516187657687E+04,  1.604122687131692E+01, -6.636603025448243E+00,  7.498159523486472E-01,
2457816.257638889, A.D. 2017-Mar-03 18:11:00.0000,  1.618060604156256E+06, -6.917588616986717E+05,  8.392015082193370E+04,  1.604122678569912E+01, -6.636603649460999E+00,  7.498155596620215E-01,
2457816.258333333, A.D. 2017-Mar-03 18:12:00.0000,  1.619023077761203E+06, -6.921570579364790E+05,  8.396513974374480E+04,  1.604122671393989E+01, -6.636604278531657E+00,  7.498151673302134E-01,
2457816.259027778, A.D. 2017-Mar-03 18:13:00.0000,  1.619985551362246E+06, -6.925552542121984E+05,  8.401012864201880E+04,  1.604122665602446E+01, -6.636604912653299E+00,  7.498147753523481E-01,
2457816.259722222, A.D. 2017-Mar-03 18:14:00.0000,  1.620948024960190E+06, -6.929534505260991E+05,  8.405511751679113E+04,  1.604122661193810E+01, -6.636605551818994E+00,  7.498143837275453E-01,
2457816.260416667, A.D. 2017-Mar-03 18:15:00.0000,  1.621910498555928E+06, -6.933516468785087E+05,  8.410010636807390E+04,  1.604122658166612E+01, -6.636606196021856E+00,  7.498139924549305E-01,
2457816.261111111, A.D. 2017-Mar-03 18:16:00.0000,  1.622872972150266E+06, -6.937498432697323E+05,  8.414509519589384E+04,  1.604122656519387E+01, -6.636606845255011E+00,  7.498136015336381E-01,
2457816.261805556, A.D. 2017-Mar-03 18:17:00.0000,  1.623835445744038E+06, -6.941480397000477E+05,  8.419008400026584E+04,  1.604122656250672E+01, -6.636607499511589E+00,  7.498132109628020E-01,
2457816.262500000, A.D. 2017-Mar-03 18:18:00.0000,  1.624797919338048E+06, -6.945462361697685E+05,  8.423507278121612E+04,  1.604122657359009E+01, -6.636608158784743E+00,  7.498128207415484E-01,
2457816.263194445, A.D. 2017-Mar-03 18:19:00.0000,  1.625760392933130E+06, -6.949444326792108E+05,  8.428006153876416E+04,  1.604122659842942E+01, -6.636608823067659E+00,  7.498124308690295E-01,
2457816.263888889, A.D. 2017-Mar-03 18:20:00.0000,  1.626722866530091E+06, -6.953426292286442E+05,  8.432505027292523E+04,  1.604122663701020E+01, -6.636609492353489E+00,  7.498120413443621E-01,
2457816.264583333, A.D. 2017-Mar-03 18:21:00.0000,  1.627685340129852E+06, -6.957408258183807E+05,  8.437003898372900E+04,  1.604122668931794E+01, -6.636610166635479E+00,  7.498116521667104E-01,
2457816.265277778, A.D. 2017-Mar-03 18:22:00.0000,  1.628647813733131E+06, -6.961390224487367E+05,  8.441502767119498E+04,  1.604122675533819E+01, -6.636610845906792E+00,  7.498112633351870E-01,
2457816.265972222, A.D. 2017-Mar-03 18:23:00.0000,  1.629610287340730E+06, -6.965372191199968E+05,  8.446001633534089E+04,  1.604122683505654E+01, -6.636611530160709E+00,  7.498108748489714E-01,
2457816.266666667, A.D. 2017-Mar-03 18:24:00.0000,  1.630572760953605E+06, -6.969354158324623E+05,  8.450500497618370E+04,  1.604122692845861E+01, -6.636612219390429E+00,  7.498104867071749E-01,
2457816.267361111, A.D. 2017-Mar-03 18:25:00.0000,  1.631535234572470E+06, -6.973336125864283E+05,  8.454999359375410E+04,  1.604122703553005E+01, -6.636612913589268E+00,  7.498100989089784E-01,
2457816.268055555, A.D. 2017-Mar-03 18:26:00.0000,  1.632497708198160E+06, -6.977318093821926E+05,  8.459498218805905E+04,  1.604122715625655E+01, -6.636613612750462E+00,  7.498097114535109E-01,
2457816.268750000, A.D. 2017-Mar-03 18:27:00.0000,  1.633460181831509E+06, -6.981300062200417E+05,  8.463997075912965E+04,  1.604122729062382E+01, -6.636614316867329E+00,  7.498093243399315E-01,
2457816.269444444, A.D. 2017-Mar-03 18:28:00.0000,  1.634422655473292E+06, -6.985282031003021E+05,  8.468495930698144E+04,  1.604122743861763E+01, -6.636615025933168E+00,  7.498089375673951E-01,
2457816.270138889, A.D. 2017-Mar-03 18:29:00.0000,  1.635385129124403E+06, -6.989264000232593E+05,  8.472994783164890E+04,  1.604122760022377E+01, -6.636615739941302E+00,  7.498085511350636E-01,
2457816.270833333, A.D. 2017-Mar-03 18:30:00.0000,  1.636347602785587E+06, -6.993245969891986E+05,  8.477493633312985E+04,  1.604122777542804E+01, -6.636616458885068E+00,  7.498081650420820E-01,
2457816.271527778, A.D. 2017-Mar-03 18:31:00.0000,  1.637310076457709E+06, -6.997227939984301E+05,  8.481992481145731E+04,  1.604122796421632E+01, -6.636617182757852E+00,  7.498077792876319E-01,
2457816.272222222, A.D. 2017-Mar-03 18:32:00.0000,  1.638272550141573E+06, -7.001209910512237E+05,  8.486491326664670E+04,  1.604122816657448E+01, -6.636617911552982E+00,  7.498073938708594E-01,
2457816.272916667, A.D. 2017-Mar-03 18:33:00.0000,  1.639235023837984E+06, -7.005191881479077E+05,  8.490990169872670E+04,  1.604122838248846E+01, -6.636618645263871E+00,  7.498070087909339E-01,
2457816.273611111, A.D. 2017-Mar-03 18:34:00.0000,  1.640197497547716E+06, -7.009173852887547E+05,  8.495489010770581E+04,  1.604122861194420E+01, -6.636619383883915E+00,  7.498066240470285E-01,
2457816.274305556, A.D. 2017-Mar-03 18:35:00.0000,  1.641159971271664E+06, -7.013155824740654E+05,  8.499987849362098E+04,  1.604122885492770E+01, -6.636620127406532E+00,  7.498062396383069E-01,
2457816.275000000, A.D. 2017-Mar-03 18:36:00.0000,  1.642122445010602E+06, -7.017137797041468E+05,  8.504486685647551E+04,  1.604122911142497E+01, -6.636620875825143E+00,  7.498058555639406E-01,
2457816.275694444, A.D. 2017-Mar-03 18:37:00.0000,  1.643084918765306E+06, -7.021119769792708E+05,  8.508985519629793E+04,  1.604122938142208E+01, -6.636621629133197E+00,  7.498054718231011E-01,
2457816.276388889, A.D. 2017-Mar-03 18:38:00.0000,  1.644047392536610E+06, -7.025101742997400E+05,  8.513484351310175E+04,  1.604122966490510E+01, -6.636622387324164E+00,  7.498050884149650E-01,
2457816.277083333, A.D. 2017-Mar-03 18:39:00.0000,  1.645009866325378E+06, -7.029083716658395E+05,  8.517983180690475E+04,  1.604122996186016E+01, -6.636623150391520E+00,  7.498047053387149E-01,
2457816.277777778, A.D. 2017-Mar-03 18:40:00.0000,  1.645972340132326E+06, -7.033065690778763E+05,  8.522482007774687E+04,  1.604123027227341E+01, -6.636623918328745E+00,  7.498043225935165E-01,
2457816.278472222, A.D. 2017-Mar-03 18:41:00.0000,  1.646934813958317E+06, -7.037047665361426E+05,  8.526980832562890E+04,  1.604123059613103E+01, -6.636624691129347E+00,  7.498039401785577E-01,
2457816.279166667, A.D. 2017-Mar-03 18:42:00.0000,  1.647897287804127E+06, -7.041029640409203E+05,  8.531479655057544E+04,  1.604123093341925E+01, -6.636625468786863E+00,  7.498035580930318E-01,
2457816.279861111, A.D. 2017-Mar-03 18:43:00.0000,  1.648859761670530E+06, -7.045011615924920E+05,  8.535978475260781E+04,  1.604123128412430E+01, -6.636626251294810E+00,  7.498031763361075E-01,
2457816.280555556, A.D. 2017-Mar-03 18:44:00.0000,  1.649822235558480E+06, -7.048993591911746E+05,  8.540477293174533E+04,  1.604123164823248E+01, -6.636627038646752E+00,  7.498027949069839E-01,
2457816.281250000, A.D. 2017-Mar-03 18:45:00.0000,  1.650784709468663E+06, -7.052975568372291E+05,  8.544976108800387E+04,  1.604123202573010E+01, -6.636627830836246E+00,  7.498024138048449E-01,
2457816.281944444, A.D. 2017-Mar-03 18:46:00.0000,  1.651747183401853E+06, -7.056957545309634E+05,  8.549474922140324E+04,  1.604123241660350E+01, -6.636628627856867E+00,  7.498020330288737E-01,
2457816.282638889, A.D. 2017-Mar-03 18:47:00.0000,  1.652709657358915E+06, -7.060939522726715E+05,  8.553973733197752E+04,  1.604123282083906E+01, -6.636629429702211E+00,  7.498016525782698E-01,
2457816.283333333, A.D. 2017-Mar-03 18:48:00.0000,  1.653672131340623E+06, -7.064921500626236E+05,  8.558472541972192E+04,  1.604123323842319E+01, -6.636630236365903E+00,  7.498012724522329E-01,
2457816.284027778, A.D. 2017-Mar-03 18:49:00.0000,  1.654634605347753E+06, -7.068903479011215E+05,  8.562971348467004E+04,  1.604123366934234E+01, -6.636631047841541E+00,  7.498008926499495E-01,
2457816.284722222, A.D. 2017-Mar-03 18:50:00.0000,  1.655597079381227E+06, -7.072885457884690E+05,  8.567470152685198E+04,  1.604123411358297E+01, -6.636631864122784E+00,  7.498005131706302E-01,
2457816.285416667, A.D. 2017-Mar-03 18:51:00.0000,  1.656559553441703E+06, -7.076867437249225E+05,  8.571968954625702E+04,  1.604123457113159E+01, -6.636632685203274E+00,  7.498001340134615E-01,
2457816.286111111, A.D. 2017-Mar-03 18:52:00.0000,  1.657522027530015E+06, -7.080849417107783E+05,  8.576467754293254E+04,  1.604123504197473E+01, -6.636633511076669E+00,  7.497997551776510E-01,
2457816.286805556, A.D. 2017-Mar-03 18:53:00.0000,  1.658484501647025E+06, -7.084831397463405E+05,  8.580966551688849E+04,  1.604123552609897E+01, -6.636634341736676E+00,  7.497993766624118E-01,
2457816.287500000, A.D. 2017-Mar-03 18:54:00.0000,  1.659446975793391E+06, -7.088813378318786E+05,  8.585465346814023E+04,  1.604123602349090E+01, -6.636635177176966E+00,  7.497989984669386E-01,
2457816.288194444, A.D. 2017-Mar-03 18:55:00.0000,  1.660409449970096E+06, -7.092795359677075E+05,  8.589964139671065E+04,  1.604123653413716E+01, -6.636636017391258E+00,  7.497986205904419E-01,
2457816.288888889, A.D. 2017-Mar-03 18:56:00.0000,  1.661371924177766E+06, -7.096777341540703E+05,  8.594462930261975E+04,  1.604123705802440E+01, -6.636636862373266E+00,  7.497982430321333E-01,
2457816.289583333, A.D. 2017-Mar-03 18:57:00.0000,  1.662334398417324E+06, -7.100759323912832E+05,  8.598961718588707E+04,  1.604123759513932E+01, -6.636637712116748E+00,  7.497978657912243E-01,
